date,home_team,away_team,home_score,away_score,home_lineup,away_lineup
5.12.2015,Reims ,ESTAC Troyes ,1,1,"['Kossi Agassa', 'Mohamed Fofana', 'Mickaël Tacalfred', 'Aissa Mandi', 'Franck Signorino', 'Jaba Kankava', 'Prince Oniangué', 'Antoine Devaux', 'Odair Fortes', ""David N'Gog"", 'Nicolas de Préville']","['Paul Bernardoni', 'Johan Martial', 'Matthieu Saunier', 'Chris Mavinga', 'Anele Ngcongca', 'Jessy Pi', 'Thiago Xavier', 'Jimmy Cabot', 'Benjamin Nivet', 'Corentin Jean', 'Brayan Perea']"
5.12.2015,Toulouse FC ,Lorient ,2,3,"['Alban Lafont', 'Jean-Armel Kana-Biyik', 'Issa Diop', 'William Matheus', 'Yann Bodiger', 'Jean-Daniel Akpa Akpro', 'Zinédine Machach', 'Óscar Trejo', 'Aleksandar Pesic', 'Wissam Ben Yedder', 'Somalia']","['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Lamine Gassama', 'Vincent Le Goff', 'François Bellugou', 'Walid Mesloub', 'Didier Ndong', 'Maxime Barthelmé', 'Romain Philippoteaux', 'Benjamin Jeannot']"
6.12.2015,Marseille ,Montpellier ,2,2,"['Steve Mandanda', 'Karim Rekik', ""Nicolas N'Koulou"", 'Javier Manquillo', 'Brice Dja Djédjé', 'Alaixys Romao', 'Mauricio Isla', 'Abdelaziz Barrada', 'Rémy Cabella', 'Michy Batshuayi', ""Georges-Kévin N'Koudou""]","['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'William Rémy', 'Ramy Bensebaini', 'Mathieu Deplagne', 'Jérôme Roussillon', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Casimir Ninga']"
6.12.2015,Bordeaux ,Guingamp ,1,0,"['Cédric Carrasso', 'Pablo', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Jaroslav Plasil', 'Wahbi Khazri', 'Nicolas Maurice-Belay', 'Adam Ounas', 'Henri Saivet', 'Cheick Diabaté']","['Jonas Lössl', 'Jérémy Sorbon', 'Benjamin Angoua', 'Christophe Kerbrat', 'Laurent Dos Santos', 'Julien Cardy', 'Younousse Sankharé', 'Thibault Giresse', 'Nicolas Benezet', 'Ludovic Blas', 'Mana Dembélé']"
6.12.2015,Saint-Etienne ,Rennes ,1,1,"['Stéphane Ruffier', 'Loïc Perrin', 'Moustapha Bayal Sall', 'Kévin Malcuit', 'Pierre-Yves Polomat', 'Renaud Cohade', 'Fabien Lemoine', 'Vincent Pajot', 'Kevin Monnet-Paquet', 'Romain Hamouma', 'Nolan Roux']","['Benoît Costil', 'Pedro Mendes', 'Sylvain Armand', 'Ludovic Baal', 'Romain Danzé', ""Cheikh M'Bengue"", 'Gelson Fernandes', 'Benjamin André', 'Juan Fernando Quintero', 'Pedro Henrique', 'Giovanni Sio']"
11.12.2015,Rennes ,Caen ,1,1,"['Benoît Costil', 'Pedro Mendes', 'Sylvain Armand', 'Romain Danzé', ""Cheikh M'Bengue"", 'Benjamin André', 'Abdoulaye Doucouré', 'Juan Fernando Quintero', 'Ousmane Dembélé', 'Giovanni Sio', 'Kamil Grosicki']","['Rémy Vercoutre', 'Syam Ben Youssef', 'Damien Da Silva', 'Emmanuel Imorou', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Ronny Rodelin', 'Vincent Bessat', 'Andy Delort']"
12.12.2015,Reims ,Nice ,1,1,"['Johny Placide', 'Aissa Mandi', 'Mohamed Fofana', 'Atila Turan', 'Hamari Traoré', 'Alexi Peuget', 'Jaba Kankava', 'Antoine Devaux', 'Frédéric Bulot', 'Diego', ""David N'Gog""]","['Yoan Cardinale', 'Mathieu Bodmer', 'Maxime Le Marchand', 'Jérémy Pied', 'Olivier Boscagli', 'Jean-Michaël Seri', 'Nampalys Mendy', 'Vincent Koziello', 'Hatem Ben Arfa', 'Valère Germain', 'Wallyson Mallmann']"
12.12.2015,ESTAC Troyes ,Bastia ,1,1,"['Paul Bernardoni', 'Matthieu Saunier', 'Jonathan Martins Pereira', 'Mouhamadou Dabo', 'Anele Ngcongca', 'Jessy Pi', 'Benjamin Nivet', 'Fabien Camus', 'Jimmy Cabot', 'Brayan Perea', 'Corentin Jean']","['Jean-Louis Leca', 'Sébastien Squillaci', 'François Modesto', 'Gilles Cioni', 'Julian Palmieri', 'Lassana Coulibaly', 'Mehdi Mostefa', 'Seko Fofana', 'Florian Raspentino', 'Brandão', 'Floyd Ayité']"
12.12.2015,Nantes ,Toulouse FC ,1,1,"['Rémy Riou', 'Koffi Djidji', 'Oswaldo Vizcarrondo', 'Léo Dubois', 'Youssouf Sabaly', 'Alejandro Bedoya', 'Lucas Deaux', 'Adryan', 'Adrien Thomasson', 'Emiliano Sala', 'Johan Audel']","['Alban Lafont', 'Uros Spajic', 'Issa Diop', 'William Matheus', 'Tongo Doumbia', 'Yann Bodiger', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Wissam Ben Yedder', 'Somalia', 'Aleksandar Pesic']"
12.12.2015,Lille ,Lorient ,3,0,"['Vincent Enyeama', 'Benjamin Pavard', 'Adama Soumaoro', 'Renato Civelli', 'Djibril Sidibé', 'Rio Mavuba', 'Mounir Obbadi', 'Florent Balmont', 'Eric Bauthéac', 'Sofiane Boufal', 'Yassine Benzia']","['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Lamine Gassama', 'Raphaël Guerreiro', 'Vincent Le Goff', 'François Bellugou', 'Didier Ndong', 'Yann Jouffre', 'Valentin Lavigne', 'Benjamin Moukandjo']"
12.12.2015,Montpellier ,Guingamp ,2,1,"['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'Mathieu Deplagne', 'Jérôme Roussillon', 'Morgan Sanson', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Mustapha Yatabaré', 'Casimir Ninga']","['Jonas Lössl', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Lars Jacobsen', 'Reynald Lemaître', 'Julien Cardy', 'Ludovic Blas', 'Nicolas Benezet', 'Thibault Giresse', 'Sloan Privat', 'Yannis Salibur']"
13.12.2015,Monaco ,Saint-Etienne ,1,0,"['Paul Nardi', 'Wallace', 'Ricardo Carvalho', 'Elderson Echiejile', 'Fabinho', 'Jérémy Toulalan', 'João Moutinho', 'Nabil Dirar', 'Thomas Lemar', 'Hélder Costa', 'Lacina Traoré']","['Stéphane Ruffier', 'Loïc Perrin', 'Moustapha Bayal Sall', 'Kévin Malcuit', 'Pierre-Yves Polomat', 'Renaud Cohade', 'Fabien Lemoine', 'Vincent Pajot', 'Kevin Monnet-Paquet', 'Romain Hamouma', 'Nolan Roux']"
13.12.2015,Angers ,Bordeaux ,1,1,"['Ludovic Butelle', 'Ismaël Traoré', 'Romain Thomas', 'Gaël Angoula', 'Yoann Andreu', 'Thomas Mangani', 'Romain Saïss', 'Cheikh Ndoye', 'Abdoul Camara', 'Gilles Sunu', 'Billy Ketkeophomphone']","['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Abdou Traoré', 'Jaroslav Plasil', 'André Poko', 'Wahbi Khazri', 'Nicolas Maurice-Belay', 'Diego Rolán', 'Enzo Crivelli']"
13.12.2015,Marseille ,Gazélec Ajaccio ,1,1,"['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Brice Dja Djédjé', 'Benjamin Mendy', 'Lassana Diarra', 'Mauricio Isla', 'Rémy Cabella', 'Abdelaziz Barrada', ""Georges-Kévin N'Koudou"", 'Michy Batshuayi']","['Clément Maury', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Issiaga Sylla', 'Amos Youga', 'Jérôme Le Moigne', 'Mohamed Larbi', 'Issiar Dia', 'Jacques Zoua']"
13.12.2015,Paris S-G ,Lyon ,5,1,"['Kevin Trapp', 'Thiago Silva', 'David Luiz', 'Maxwell', 'Serge Aurier', 'Thiago Motta', 'Adrien Rabiot', 'Blaise Matuidi', 'Ángel Di María', 'Zlatan Ibrahimovic', 'Edinson Cavani']","['Anthony Lopes', 'Mapou Yanga-Mbiwa', 'Maxwel Cornet', 'Henri Bédimo', 'Rafael', 'Jérémy Morel', 'Maxime Gonalons', 'Jordan Ferri', 'Corentin Tolisso', 'Clément Grenier', 'Claudio Beauvue']"
18.12.2015,Nice ,Montpellier ,1,0,"['Yoan Cardinale', 'Mathieu Bodmer', 'Maxime Le Marchand', 'Paul Baysse', 'Olivier Boscagli', 'Jérémy Pied', 'Nampalys Mendy', 'Vincent Koziello', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain']","['Laurent Pionnier', 'William Rémy', 'Daniel Congré', 'Vitorino Hilton', 'Mathieu Deplagne', 'Ramy Bensebaini', 'Jamel Saihi', 'Jonas Martin', 'Morgan Sanson', 'Ryad Boudebouz', 'Casimir Ninga']"
19.12.2015,Caen ,Paris S-G ,0,3,"['Rémy Vercoutre', 'Damien Da Silva', 'Syam Ben Youssef', 'Chaker Alhadhur', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Vincent Bessat', 'Ronny Rodelin', 'Andy Delort']","['Kevin Trapp', 'David Luiz', 'Thiago Silva', 'Maxwell', 'Serge Aurier', 'Thiago Motta', 'Marco Verratti', 'Blaise Matuidi', 'Lucas', 'Ángel Di María', 'Zlatan Ibrahimovic']"
19.12.2015,Guingamp ,Rennes ,0,2,"['Jonas Lössl', 'Christophe Kerbrat', 'Jérémy Sorbon', 'Jonathan Martins Pereira', 'Laurent Dos Santos', 'Moustapha Diallo', 'Lionel Mathis', 'Younousse Sankharé', 'Marcus Coco', 'Jimmy Briand', 'Yannis Salibur']","['Benoît Costil', 'Sylvain Armand', 'Fallou Diagne', 'Romain Danzé', ""Cheikh M'Bengue"", 'Benjamin André', 'Gelson Fernandes', 'Juan Fernando Quintero', 'Pedro Henrique', 'Ousmane Dembélé', 'Giovanni Sio']"
19.12.2015,ESTAC Troyes ,Monaco ,0,0,"['Paul Bernardoni', 'Matthieu Saunier', 'Mouhamadou Dabo', 'Anele Ngcongca', 'Chris Mavinga', 'Jessy Pi', 'Thiago Xavier', 'Karim Azamoum', 'Fabien Camus', 'Stéphane Darbion', 'Jimmy Cabot']","['Paul Nardi', 'Ricardo Carvalho', 'Wallace', 'Elderson Echiejile', 'Fabinho', 'Jérémy Toulalan', 'João Moutinho', 'Nabil Dirar', 'Thomas Lemar', 'Lacina Traoré', 'Hélder Costa']"
19.12.2015,Lorient ,Nantes ,0,0,"['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Pape Paye', 'Raphaël Guerreiro', 'Didier Ndong', 'Walid Mesloub', 'Romain Philippoteaux', 'Yann Jouffre', 'Benjamin Moukandjo', 'Majeed Waris']","['Rémy Riou', 'Oswaldo Vizcarrondo', 'Koffi Djidji', 'Ermir Lenjani', 'Léo Dubois', 'Alejandro Bedoya', 'Lucas Deaux', 'Adrien Thomasson', 'Johan Audel', 'Yacine Bammou', 'Emiliano Sala']"
19.12.2015,Bastia ,Reims ,2,0,"['Jean-Louis Leca', 'François Modesto', 'Sébastien Squillaci', 'Gilles Cioni', 'Julian Palmieri', 'Yannick Cahuzac', 'Seko Fofana', 'Axel Ngando', 'Gaël Danic', 'Floyd Ayité', 'Florian Raspentino']","['Johny Placide', 'Mohamed Fofana', 'Mickaël Tacalfred', 'Franck Signorino', 'Hamari Traoré', 'Jaba Kankava', 'Antoine Devaux', 'Diego', 'Jordan Siebatcheu', ""David N'Gog"", 'Nicolas de Préville']"
19.12.2015,Toulouse FC ,Lille ,1,1,"['Alban Lafont', 'Issa Diop', 'William Matheus', 'Marcel Tisserand', 'Yann Bodiger', 'Jean-Daniel Akpa Akpro', 'Zinédine Machach', 'Óscar Trejo', 'Wissam Ben Yedder', 'Martin Braithwaite', 'Somalia']","['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Mounir Obbadi', 'Eric Bauthéac', 'Sofiane Boufal', 'Yassine Benzia']"
20.12.2015,Saint-Etienne ,Angers ,1,0,"['Stéphane Ruffier', 'Moustapha Bayal Sall', 'Loïc Perrin', 'Kévin Malcuit', 'Jonathan Brison', 'Fabien Lemoine', 'Jérémy Clément', 'Romain Hamouma', 'Valentin Eysseric', 'Neal Maupay', 'Nolan Roux']","['Ludovic Butelle', 'Ismaël Traoré', 'Romain Thomas', 'Yoann Andreu', 'Vincent Manceau', 'Thomas Mangani', 'Cheikh Ndoye', 'Romain Saïss', 'Gilles Sunu', 'Goran Karanovic', 'Billy Ketkeophomphone']"
20.12.2015,Gazélec Ajaccio ,Lyon ,2,1,"['Clément Maury', 'Alexandre Coeff', 'Jérémie Bréchet', 'Kader Mangane', 'David Ducourtioux', 'Issiaga Sylla', 'Amos Youga', 'Jérôme Le Moigne', 'Mohamed Larbi', 'Jacques Zoua', 'John Tshibumbu']","['Anthony Lopes', 'Bakary Koné', 'Mapou Yanga-Mbiwa', 'Henri Bédimo', 'Rafael', 'Maxwel Cornet', 'Maxime Gonalons', 'Corentin Tolisso', 'Steed Malbranque', 'Clément Grenier', 'Claudio Beauvue']"
20.12.2015,Bordeaux ,Marseille ,1,1,"['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Abdou Traoré', 'Jaroslav Plasil', 'André Poko', 'Wahbi Khazri', 'Enzo Crivelli', 'Adam Ounas', 'Henri Saivet']","['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Benjamin Mendy', 'Javier Manquillo', 'Alaixys Romao', 'Lassana Diarra', 'Bouna Sarr', 'Abdelaziz Barrada', 'Rémy Cabella', 'Michy Batshuayi']"
8.1.2016,Paris S-G ,Bastia ,2,0,"['Kevin Trapp', 'Thiago Silva', 'David Luiz', 'Maxwell', 'Serge Aurier', 'Thiago Motta', 'Blaise Matuidi', 'Marco Verratti', 'Ángel Di María', 'Lucas', 'Zlatan Ibrahimovic']","['Jean-Louis Leca', 'François Modesto', 'Sébastien Squillaci', 'Gilles Cioni', 'Florian Marange', 'Julian Palmieri', 'Yannick Cahuzac', 'Axel Ngando', 'Seko Fofana', 'Gaël Danic', 'Brandão']"
9.1.2016,Lyon ,ESTAC Troyes ,4,1,"['Anthony Lopes', 'Mapou Yanga-Mbiwa', 'Samuel Umtiti', 'Jérémy Morel', 'Christophe Jallet', 'Maxime Gonalons', 'Sergi Darder', 'Corentin Tolisso', 'Clément Grenier', 'Rachid Ghezzal', 'Alexandre Lacazette']","['Paul Bernardoni', 'Matthieu Saunier', 'Mouhamadou Dabo', 'Anele Ngcongca', 'Thiago Xavier', 'Aloïs Confais', 'Jessy Pi', 'Jimmy Cabot', 'Benjamin Nivet', 'Fabien Camus', 'Corentin Jean']"
9.1.2016,Angers ,Caen ,2,0,"['Alexandre Letellier', 'Romain Thomas', 'Ismaël Traoré', 'Gaël Angoula', 'Yoann Andreu', 'Romain Saïss', 'Cheikh Ndoye', 'Pierrick Capelle', 'Charles Diers', 'Billy Ketkeophomphone', 'Gilles Sunu']","['Rémy Vercoutre', 'Damien Da Silva', 'Alaeddine Yahia', 'Dennis Appiah', 'Chaker Alhadhur', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Vincent Bessat', 'Ronny Rodelin', 'Andy Delort']"
9.1.2016,Monaco ,Gazélec Ajaccio ,2,2,"['Danijel Subasic', 'Ricardo Carvalho', 'Wallace', 'Fabinho', 'Fábio Coentrão', 'Jérémy Toulalan', 'João Moutinho', 'Nabil Dirar', 'Thomas Lemar', 'Hélder Costa', 'Guido Carrillo']","['Clément Maury', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Issiaga Sylla', 'Jérôme Le Moigne', 'Damjan Djokovic', 'Mohamed Larbi', 'John Tshibumbu', 'Khalid Boutaïb']"
9.1.2016,Montpellier ,Bordeaux ,0,1,"['Laurent Pionnier', 'William Rémy', 'Vitorino Hilton', 'Daniel Congré', 'Mathieu Deplagne', 'Jérôme Roussillon', 'Jonas Martin', 'Ryad Boudebouz', 'Mustapha Yatabaré', 'Casimir Ninga', 'Souleymane Camara']","['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Jaroslav Plasil', 'André Poko', 'Clément Chantôme', 'Wahbi Khazri', 'Cheick Diabaté', 'Nicolas Maurice-Belay', 'Henri Saivet', 'Diego Rolán']"
9.1.2016,Reims ,Toulouse FC ,1,3,"['Johny Placide', 'Mohamed Fofana', 'Aissa Mandi', 'Atila Turan', 'Franck Signorino', 'Hamari Traoré', 'Jaba Kankava', 'Antoine Devaux', 'Prince Oniangué', 'Diego', 'Nicolas de Préville']","['Alban Lafont', 'Issa Diop', 'Marcel Tisserand', 'William Matheus', 'Alexis Blin', 'Zinédine Machach', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Wissam Ben Yedder', 'Martin Braithwaite', 'Somalia']"
9.1.2016,Rennes ,Lorient ,2,2,"['Benoît Costil', 'Fallou Diagne', 'Sylvain Armand', ""Cheikh M'Bengue"", 'Steven Moreira', 'Benjamin André', 'Gelson Fernandes', 'Juan Fernando Quintero', 'Jérémie Boga', 'Giovanni Sio', 'Ousmane Dembélé']","['Benjamin Lecomte', 'Zargo Touré', 'Hamadou Karamoko', 'Raphaël Guerreiro', 'Lamine Gassama', 'François Bellugou', 'Didier Ndong', 'Walid Mesloub', 'Romain Philippoteaux', 'Yann Jouffre', 'Majeed Waris']"
10.1.2016,Nantes ,Saint-Etienne ,2,1,"['Rémy Riou', 'Oswaldo Vizcarrondo', 'Koffi Djidji', 'Ermir Lenjani', 'Youssouf Sabaly', 'Birama Touré', 'Guillaume Gillet', 'Adryan', 'Adrien Thomasson', 'Johan Audel', 'Yacine Bammou']","['Stéphane Ruffier', 'Florentin Pogba', 'Moustapha Bayal Sall', 'K. Théophile-Catherine', 'Jonathan Brison', 'Vincent Pajot', 'Fabien Lemoine', 'Valentin Eysseric', 'Romain Hamouma', 'Nolan Roux', 'Alexander Söderlund']"
10.1.2016,Lille ,Nice ,1,1,"['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Djibril Sidibé', 'Sébastien Corchia', 'Rio Mavuba', 'Florent Balmont', 'Mounir Obbadi', 'Eric Bauthéac', 'Yassine Benzia', 'Junior Tallo']","['Yoan Cardinale', 'Paul Baysse', 'Romain Genevois', 'Jérémy Pied', 'Ricardo Pereira', 'Nampalys Mendy', 'Jean-Michaël Seri', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain', 'Wallyson Mallmann']"
10.1.2016,Marseille ,Guingamp ,0,0,"['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Javier Manquillo', 'Alaixys Romao', 'Lassana Diarra', 'Mauricio Isla', 'Abdelaziz Barrada', 'Lucas Ocampos', ""Georges-Kévin N'Koudou"", 'Michy Batshuayi']","['Jonas Lössl', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Lars Jacobsen', 'Jonathan Martins Pereira', 'Lionel Mathis', 'Younousse Sankharé', 'Thibault Giresse', 'Marcus Coco', 'Yannis Salibur', 'Jimmy Briand']"
15.1.2016,Nice ,Angers ,2,1,"['Yoan Cardinale', 'Paul Baysse', 'Romain Genevois', 'Jérémy Pied', 'Jean-Michaël Seri', 'Nampalys Mendy', 'Vincent Koziello', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain', 'Alexandre Mendy']","['Alexandre Letellier', 'Romain Thomas', 'Ismaël Traoré', 'Yoann Andreu', 'Vincent Manceau', 'Cheikh Ndoye', 'Romain Saïss', 'Charles Diers', 'Pierrick Capelle', 'Gilles Sunu', 'Billy Ketkeophomphone']"
16.1.2016,Toulouse FC ,Paris S-G ,0,1,"['Alban Lafont', 'Uros Spajic', 'Issa Diop', 'William Matheus', 'Marcel Tisserand', 'Tongo Doumbia', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Martin Braithwaite', 'Wissam Ben Yedder', 'Somalia']","['Kevin Trapp', 'Marquinhos', 'David Luiz', 'Maxwell', 'Serge Aurier', 'Benjamin Stambouli', 'Thiago Motta', 'Blaise Matuidi', 'Javier Pastore', 'Lucas', 'Zlatan Ibrahimovic']"
16.1.2016,Guingamp ,Nantes ,2,2,"['Jonas Lössl', 'Christophe Kerbrat', 'Jérémy Sorbon', 'Reynald Lemaître', 'Jonathan Martins Pereira', 'Lionel Mathis', 'Younousse Sankharé', 'Nicolas Benezet', 'Mevlut Erding', 'Yannis Salibur', 'Jimmy Briand']","['Rémy Riou', 'Oswaldo Vizcarrondo', 'Koffi Djidji', 'Ermir Lenjani', 'Youssouf Sabaly', 'Birama Touré', 'Guillaume Gillet', 'Alejandro Bedoya', 'Adryan', 'Adrien Thomasson', 'Johan Audel']"
16.1.2016,ESTAC Troyes ,Rennes ,2,4,"['Paul Bernardoni', 'Matthieu Saunier', 'Mouhamadou Dabo', 'Anele Ngcongca', 'Chris Mavinga', 'Jessy Pi', 'Aloïs Confais', 'Fabien Camus', 'Jimmy Cabot', 'Lossémy Karaboué', 'Corentin Jean']","['Benoît Costil', 'Fallou Diagne', 'Sylvain Armand', ""Cheikh M'Bengue"", 'Mehdi Zeffane', 'Yacouba Sylla', 'Benjamin André', 'Abdoulaye Doucouré', 'Jérémie Boga', 'Ousmane Dembélé', 'Giovanni Sio']"
16.1.2016,Bordeaux ,Lille ,1,0,"['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Clément Chantôme', 'Jaroslav Plasil', 'André Poko', 'Wahbi Khazri', 'Diego Rolán', 'Nicolas Maurice-Belay', 'Cheick Diabaté']","['Vincent Enyeama', 'Benjamin Pavard', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Mounir Obbadi', 'Sofiane Boufal', 'Eric Bauthéac', 'Junior Tallo']"
16.1.2016,Gazélec Ajaccio ,Reims ,2,2,"['Clément Maury', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'Issiaga Sylla', 'Amos Youga', 'Jérôme Le Moigne', 'Damjan Djokovic', 'Mohamed Larbi', 'Khalid Boutaïb', 'John Tshibumbu']","['Johny Placide', 'Mohamed Fofana', 'Anthony Weber', 'Aissa Mandi', 'Franck Signorino', 'Hamari Traoré', 'Jaba Kankava', 'Prince Oniangué', 'Nicolas de Préville', 'Jordan Siebatcheu', 'Gaëtan Charbonnier']"
16.1.2016,Bastia ,Montpellier ,1,0,"['Jean-Louis Leca', 'Alexander Djiku', 'François Modesto', 'Sébastien Squillaci', 'Julian Palmieri', 'Florian Marange', 'Yannick Cahuzac', 'Axel Ngando', 'Seko Fofana', 'Brandão', 'Floyd Ayité']","['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'William Rémy', 'Mathieu Deplagne', 'Ramy Bensebaini', 'Jonas Martin', 'Bryan Dabo', 'Ryad Boudebouz', 'Souleymane Camara', 'Casimir Ninga']"
17.1.2016,Lorient ,Monaco ,0,2,"['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Lamine Gassama', 'Raphaël Guerreiro', 'François Bellugou', 'Walid Mesloub', 'Didier Ndong', 'Yann Jouffre', 'Romain Philippoteaux', 'Benjamin Jeannot']","['Danijel Subasic', 'Wallace', 'Andrea Raggi', 'Fábio Coentrão', 'Fabinho', 'Jérémy Toulalan', 'Tiémoué Bakayoko', 'João Moutinho', 'Thomas Lemar', 'Nabil Dirar', 'Guido Carrillo']"
17.1.2016,Caen ,Marseille ,1,3,"['Rémy Vercoutre', 'Alaeddine Yahia', 'Syam Ben Youssef', 'Emmanuel Imorou', 'Dennis Appiah', 'Nicolas Seube', 'Jean-Victor Makengo', 'Julien Féret', 'Hervé Bazile', 'Andy Delort', 'Ronny Rodelin']","['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Brice Dja Djédjé', 'Javier Manquillo', 'Lassana Diarra', 'Mauricio Isla', 'Bouna Sarr', 'Abdelaziz Barrada', ""Georges-Kévin N'Koudou"", 'Michy Batshuayi']"
17.1.2016,Saint-Etienne ,Lyon ,1,0,"['Stéphane Ruffier', 'Moustapha Bayal Sall', 'K. Théophile-Catherine', 'Florentin Pogba', 'Pierre-Yves Polomat', 'Fabien Lemoine', 'Vincent Pajot', 'Kevin Monnet-Paquet', 'Benjamin Corgnet', 'Alexander Söderlund', 'Jean-Christophe Bahebeck']","['Anthony Lopes', 'Samuel Umtiti', 'Mapou Yanga-Mbiwa', 'Christophe Jallet', 'Jérémy Morel', 'Maxime Gonalons', 'Jordan Ferri', 'Corentin Tolisso', 'Clément Grenier', 'Rachid Ghezzal', 'Alexandre Lacazette']"
22.1.2016,Rennes ,Gazélec Ajaccio ,1,0,"['Benoît Costil', 'Fallou Diagne', 'Sylvain Armand', 'Romain Danzé', ""Cheikh M'Bengue"", 'Gelson Fernandes', 'Benjamin André', 'Juan Fernando Quintero', 'Paul-Georges Ntep', 'Ousmane Dembélé', 'Giovanni Sio']","['Clément Maury', 'Alexandre Coeff', 'Pablo Martinez', 'Jérémie Bréchet', 'Kader Mangane', 'David Ducourtioux', 'Jérôme Le Moigne', 'Damjan Djokovic', 'Mohamed Larbi', 'Jacques Zoua', 'John Tshibumbu']"
23.1.2016,Paris S-G ,Angers ,5,1,"['Kevin Trapp', 'David Luiz', 'Serge Aurier', 'Maxwell', 'Gregory van der Wiel', 'Thiago Motta', 'Adrien Rabiot', 'Blaise Matuidi', 'Ángel Di María', 'Lucas', 'Zlatan Ibrahimovic']","['Alexandre Letellier', 'Ismaël Traoré', 'Romain Thomas', 'Yoann Andreu', 'Vincent Manceau', 'Romain Saïss', 'Cheikh Ndoye', 'Pierrick Capelle', 'Mohamed Yattara', 'Billy Ketkeophomphone', 'Gilles Sunu']"
23.1.2016,Guingamp ,Bastia ,1,0,"['Jonas Lössl', 'Christophe Kerbrat', 'Jérémy Sorbon', 'Jonathan Martins Pereira', 'Dorian Levêque', 'Moustapha Diallo', 'Lionel Mathis', 'Nicolas Benezet', 'Mevlut Erding', 'Jimmy Briand', 'Yannis Salibur']","['Jean-Louis Leca', 'Alexander Djiku', 'Sébastien Squillaci', 'François Modesto', 'Mathieu Peybernes', 'Florian Marange', 'Julian Palmieri', 'Yannick Cahuzac', 'Axel Ngando', 'Gaël Danic', 'Floyd Ayité']"
23.1.2016,Nantes ,Bordeaux ,2,2,"['Rémy Riou', 'Koffi Djidji', 'Oswaldo Vizcarrondo', 'Ermir Lenjani', 'Léo Dubois', 'Birama Touré', 'Guillaume Gillet', 'Alejandro Bedoya', 'Adryan', 'Adrien Thomasson', 'Kolbeinn Sigthorsson']","['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Jaroslav Plasil', 'Clément Chantôme', 'André Poko', 'Wahbi Khazri', 'Valentín Vada', 'Adam Ounas', 'Cheick Diabaté']"
23.1.2016,Lille ,ESTAC Troyes ,1,3,"['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Mounir Obbadi', 'Sofiane Boufal', 'Eric Bauthéac', 'Junior Tallo']","['Paul Bernardoni', 'Matthieu Saunier', 'Anele Ngcongca', 'Charles Traoré', 'Jessy Pi', 'Aloïs Confais', 'Karim Azamoum', 'Fabien Camus', 'Lossémy Karaboué', 'Jimmy Cabot', 'Corentin Jean']"
